TaxID	Sample	NoReads	TotReads	RelAbundance	AvgRelAbundance	Prevalence	Species	Sociality	Sex	Tissue	Location	NucleotideType	Project.Accession	YearCollected	Month	LibraryLayout	LibrarySelection	SequenceInstrument	Platform_Gen	Platform_Spec	Genus	Tribe	Continent	tax_name	genus	family	order	class	phylum
TRH20	SRR2895247	15	447	0.0335570469798658	0.0113086880716922	0.363636363636364	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Agrobacterium	Agrobacterium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria
TRH5	SRR2895251	14	422	0.033175355450237	0.0229467935501842	0.272727272727273	Osmia bicornis	Solitary	Male	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH106	SRR2895250	10	323	0.0309597523219814	0.0121723682993618	0.636363636363636	Osmia bicornis	Solitary	Male	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Wolbachia	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria
TRH57	SRR2895246	11	447	0.0246085011185682	0.0162107094293418	0.272727272727273	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Streptococcus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
TRH106	SRR2895251	10	422	0.023696682464455	0.0121723682993618	0.636363636363636	Osmia bicornis	Solitary	Male	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Wolbachia	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria
TRH51	SRR2895246	8	447	0.0178970917225951	0.00162700833841773	0.0909090909090909	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Hathewaya	Hathewaya	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes
TRH106	SRR2895247	8	447	0.0178970917225951	0.0121723682993618	0.636363636363636	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Wolbachia	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria
TRH8	SRR2895246	7	447	0.0156599552572707	0.00142950578945959	0.181818181818182	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH20	SRR2895248	9	599	0.015025041736227	0.0113086880716922	0.363636363636364	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Agrobacterium	Agrobacterium	Rhizobiaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria
TRH160	SRR6148371	323	199229	0.00162124991843557	0.0153241961907942	0.181818181818182	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Corynebacterium	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria
TRH19	SRR6148375	211	184189	0.00114556243858211	0.000104142039871101	0.0909090909090909	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Neisseria	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH99	SRR6148364	136	180106	0.000755110879148946	0.000226732989576431	0.363636363636364	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH99	SRR6148375	132	184189	0.000716655174847575	0.000226732989576431	0.363636363636364	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH99	SRR6148379	153	216690	0.000706077807005399	0.000226732989576431	0.363636363636364	Osmia bicornis	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH395	SRR6148375	99	184189	0.000537491381135681	0.000149345132884365	0.363636363636364	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Methylothermaceae	Methylothermaceae		Methylococcales	Gammaproteobacteria	Proteobacteria
TRH395	SRR6148364	80	180106	0.000444182870087615	0.000149345132884365	0.363636363636364	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Methylothermaceae	Methylothermaceae		Methylococcales	Gammaproteobacteria	Proteobacteria
TRH395	SRR6148379	78	216690	0.000359961234943929	0.000149345132884365	0.363636363636364	Osmia bicornis	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Methylothermaceae	Methylothermaceae		Methylococcales	Gammaproteobacteria	Proteobacteria
TRH99	SRR6148371	63	199229	0.000316219024338826	0.000226732989576431	0.363636363636364	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH395	SRR6148371	60	199229	0.000301160975560787	0.000149345132884365	0.363636363636364	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Methylothermaceae	Methylothermaceae		Methylococcales	Gammaproteobacteria	Proteobacteria
TRH194	SRR6148371	56	199229	0.000281083577190068	3.24629508518974e-05	0.181818181818182	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Streptomyces	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria
TRH49	SRR6148371	50	199229	0.000250967479633989	3.51543296714022e-05	0.181818181818182	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Lactobacillus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH361	SRR6148371	48	199229	0.000240928780448629	2.19026164044209e-05	0.0909090909090909	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Enterococcus	Enterococcus	Enterococcaceae	Lactobacillales	Bacilli	Firmicutes
TRH106	SRR6148364	40	180106	0.000222091435043808	0.0121723682993618	0.636363636363636	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Wolbachia	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria
TRH106	SRR6148371	41	199229	0.000205793333299871	0.0121723682993618	0.636363636363636	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Wolbachia	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria
TRH88	SRR6148371	33	199229	0.000165638536558433	3.76140566231527e-05	0.272727272727273	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Klebsiella	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH391	SRR6148379	35	216690	0.000161521066962019	3.88255370495041e-05	0.363636363636364	Osmia bicornis	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Methylophilus	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria
TRH88	SRR6148375	27	184189	0.000146588558491549	3.76140566231527e-05	0.272727272727273	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Klebsiella	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH106	SRR6148375	26	184189	0.000141159352621492	0.0121723682993618	0.636363636363636	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Wolbachia	Wolbachia	Anaplasmataceae	Rickettsiales	Alphaproteobacteria	Proteobacteria
TRH49	SRR6148375	25	184189	0.000135730146751435	3.51543296714022e-05	0.181818181818182	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Lactobacillus	Lactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH57	SRR6148379	26	216690	0.000119987078314643	0.0162107094293418	0.272727272727273	Osmia bicornis	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Streptococcus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
TRH391	SRR6148375	20	184189	0.000108584117401148	3.88255370495041e-05	0.363636363636364	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Methylophilus	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria
TRH88	SRR6148379	22	216690	0.000101527527804698	3.76140566231527e-05	0.272727272727273	Osmia bicornis	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Klebsiella	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH16	SRR6148371	19	199229	9.53676422609158e-05	8.66978566008326e-06	0.0909090909090909	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH391	SRR6148371	18	199229	9.0348292668236e-05	3.88255370495041e-05	0.363636363636364	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Methylophilus	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria
TRH194	SRR6148375	14	184189	7.60088821808034e-05	3.24629508518974e-05	0.181818181818182	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Streptomyces	Streptomyces	Streptomycetaceae	Streptomycetales	Actinomycetia	Actinobacteria
TRH391	SRR6148364	12	180106	6.66274305131423e-05	3.88255370495041e-05	0.363636363636364	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Methylophilus	Methylophilus	Methylophilaceae	Nitrosomonadales	Betaproteobacteria	Proteobacteria
TRH8	SRR6148379	14	216690	6.46084267848078e-05	0.00142950578945959	0.181818181818182	Osmia bicornis	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH117	SRR6148379	13	216690	5.99935391573215e-05	5.45395810521105e-06	0.0909090909090909	Osmia bicornis	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Enterobacteriaceae	Enterobacteriaceae		Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH5	SRR2895245	0	4145	0	0.0229467935501842	0.272727272727273	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	SRR2895248	0	599	0	0.0229467935501842	0.272727272727273	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	SRR2895249	0	543	0	0.0229467935501842	0.272727272727273	Osmia bicornis	Solitary	Male	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	SRR2895250	0	323	0	0.0229467935501842	0.272727272727273	Osmia bicornis	Solitary	Male	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	SRR6148364	0	180106	0	0.0229467935501842	0.272727272727273	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	SRR6148371	0	199229	0	0.0229467935501842	0.272727272727273	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	SRR6148375	0	184189	0	0.0229467935501842	0.272727272727273	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	SRR6148379	0	216690	0	0.0229467935501842	0.272727272727273	Osmia bicornis	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	May	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH8	SRR2895245	0	4145	0	0.00142950578945959	0.181818181818182	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR2895247	0	447	0	0.00142950578945959	0.181818181818182	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR2895248	0	599	0	0.00142950578945959	0.181818181818182	Osmia bicornis	Solitary	Female	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR2895249	0	543	0	0.00142950578945959	0.181818181818182	Osmia bicornis	Solitary	Male	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR2895250	0	323	0	0.00142950578945959	0.181818181818182	Osmia bicornis	Solitary	Male	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR2895251	0	422	0	0.00142950578945959	0.181818181818182	Osmia bicornis	Solitary	Male	whole body	Germany	RNA	PRJNA285788	2016	May	Paired	POLYA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH8	SRR6148364	0	180106	0	0.00142950578945959	0.181818181818182	Osmia cornuta	Solitary	Female	pool of heads and abdomen	Belgium	RNA	PRJNA411946	2015	April	Paired	RANDOM	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Osmia	Osmiini	Europe	Pantoea	Pantoea	Erwiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
