TaxID	Sample	NoReads	TotReads	RelAbundance	AvgRelAbundance	Prevalence	Species	Sociality	Sex	Tissue	Location	NucleotideType	Project.Accession	YearCollected	Month	LibraryLayout	LibrarySelection	SequenceInstrument	Platform_Gen	Platform_Spec	Genus	Tribe	Continent	tax_name	genus	family	order	class	phylum
TRH99	SRR11426431	751	46899	0.0160131346084138	0.00319670373082926	0.857142857142857	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH16	SRR11440495	837	53130	0.0157538114059853	0.0399562990446769	1	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH5	SRR13442818	241	16143	0.0149290714241467	0.00213272448916381	0.142857142857143	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH85	SRR13442818	202	16143	0.0125131636003221	0.00178759480004602	0.142857142857143	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Serratia	Serratia	Yersiniaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH78	SRR13442818	181	16143	0.0112122901567243	0.00176875948124346	0.428571428571429	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Bombella	Bombella	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria
TRH9	SRR13442818	176	16143	0.0109025583844391	0.00691280273096294	0.857142857142857	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH38	SRR11426433	801	77048	0.0103961167064687	0.131396669749782	0.857142857142857	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Staphylococcus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
TRH16	SRR13442818	167	16143	0.0103450411943257	0.0399562990446769	1	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH16	SRR11440496	908	96624	0.00939725120052989	0.0399562990446769	1	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH77	SRR13442818	151	16143	0.00935389952301307	0.00133627136043044	0.142857142857143	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Parasaccharibacter	Parasaccharibacter	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria
TRH38	SRR11426432	319	38719	0.0082388491438312	0.131396669749782	0.857142857142857	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Staphylococcus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
TRH16	SRR11426433	624	77048	0.00809884747170595	0.0399562990446769	1	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH9	SRR11426432	309	38719	0.00798057801079573	0.00691280273096294	0.857142857142857	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH16	SRR11426432	232	38719	0.00599189028642269	0.0399562990446769	1	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Bifidobacterium	Bifidobacterium	Bifidobacteriaceae	Bifidobacteriales	Actinomycetia	Actinobacteria
TRH119	SRR13442818	95	16143	0.00588490367341882	0.00111484587663968	0.285714285714286	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Acetobacteraceae	Acetobacteraceae		Rhodospirillales	Alphaproteobacteria	Proteobacteria
TRH9	SRR11426433	427	77048	0.00554199979233724	0.00691280273096294	0.857142857142857	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH93	SRR11426433	368	77048	0.00477624338074966	0.00103261732145912	0.285714285714286	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Citrobacter	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH88	SRR13442818	54	16143	0.00334510314068017	0.000862626874953034	0.571428571428571	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Klebsiella	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH117	SRR11426431	156	46899	0.00332629693596878	0.00106423499943009	0.571428571428571	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Enterobacteriaceae	Enterobacteriaceae		Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH9	SRR11440496	289	96624	0.0029909753270409	0.00691280273096294	0.857142857142857	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH9	SRR11440495	131	53130	0.00246565029173725	0.00691280273096294	0.857142857142857	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH93	SRR11426431	115	46899	0.00245207786946417	0.00103261732145912	0.285714285714286	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Citrobacter	Citrobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH99	SRR11426433	188	77048	0.00244003737929602	0.00319670373082926	0.857142857142857	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH99	SRR13442818	39	16143	0.00241590782382457	0.00319670373082926	0.857142857142857	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH117	SRR11440495	107	53130	0.00201392810088462	0.00106423499943009	0.571428571428571	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Enterobacteriaceae	Enterobacteriaceae		Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH119	SRR11426431	90	46899	0.00191901746305891	0.00111484587663968	0.285714285714286	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Acetobacteraceae	Acetobacteraceae		Rhodospirillales	Alphaproteobacteria	Proteobacteria
TRH88	SRR11426431	85	46899	0.00181240538177786	0.000862626874953034	0.571428571428571	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Klebsiella	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH103	SRR11440496	168	96624	0.00173869846000994	0.000248385494287134	0.142857142857143	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Apilactobacillus	Apilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH57	SRR13442818	28	16143	0.00173449792479713	0.000749152829396493	0.714285714285714	Tetragonula carbonaria	Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Tetragonula	Meliponini	Oceania	Streptococcus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
TRH117	SRR11426432	47	38719	0.00121387432526666	0.00106423499943009	0.571428571428571	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Enterobacteriaceae	Enterobacteriaceae		Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH53	SRR11426432	46	38719	0.00118804721196312	0.000233688279049076	0.285714285714286	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Frischella	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH57	SRR11440496	111	96624	0.00114878291107799	0.000749152829396493	0.714285714285714	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Streptococcus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
TRH3	SRR11440496	109	96624	0.0011280841198874	0.0133538073004884	0.714285714285714	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH2	SRR11426431	52	46899	0.00110876564532293	0.000395051624163896	0.428571428571429	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR11426432	36	38719	0.000929776078927658	0.000395051624163896	0.428571428571429	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH57	SRR11440495	48	53130	0.000903444381705251	0.000749152829396493	0.714285714285714	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Streptococcus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
TRH117	SRR11426433	69	77048	0.000895545633890562	0.00106423499943009	0.571428571428571	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Enterobacteriaceae	Enterobacteriaceae		Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH78	SRR11426431	39	46899	0.000831574233992196	0.00176875948124346	0.428571428571429	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Bombella	Bombella	Acetobacteraceae	Rhodospirillales	Alphaproteobacteria	Proteobacteria
TRH57	SRR11426433	63	77048	0.000817672100508774	0.000749152829396493	0.714285714285714	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Streptococcus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
TRH99	SRR11426432	30	38719	0.000774813399106382	0.00319670373082926	0.857142857142857	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH3	SRR11440495	41	53130	0.000771692076039902	0.0133538073004884	0.714285714285714	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH160	SRR11426433	59	77048	0.000765756411587582	0.000198102878186488	0.285714285714286	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Corynebacterium	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria
TRH184	SRR11440496	71	96624	0.000734807087266104	0.000104972441038015	0.142857142857143	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Enterobacter	Enterobacter	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH2	SRR11426433	56	77048	0.000726819644896688	0.000395051624163896	0.428571428571429	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH57	SRR11426431	30	46899	0.000639672487686305	0.000749152829396493	0.714285714285714	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Streptococcus	Streptococcus	Streptococcaceae	Lactobacillales	Bacilli	Firmicutes
TRH160	SRR11440496	60	96624	0.000620963735717834	0.000198102878186488	0.285714285714286	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Corynebacterium	Corynebacterium	Corynebacteriaceae	Corynebacteriales	Actinomycetia	Actinobacteria
TRH128	SRR11426431	26	46899	0.000554382822661464	0.125281629382981	0.285714285714286	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Leuconostoc	Leuconostoc	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH64	SRR11440496	51	96624	0.000527819175360159	0.000116193637775245	0.285714285714286	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Veillonella	Veillonella	Veillonellaceae	Veillonellales	Negativicutes	Firmicutes
TRH88	SRR11440496	50	96624	0.000517469779764862	0.000862626874953034	0.571428571428571	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Klebsiella	Klebsiella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH53	SRR11426431	21	46899	0.000447770741380413	0.000233688279049076	0.285714285714286	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Frischella	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH71	SRR11440496	42	96624	0.000434674615002484	6.20963735717834e-05	0.142857142857143	Tetragonisca angustula	Eusocial	Female	whole body (pool of 6)	Brazil	RNA	PRJNA615177	2021	NA	Paired	CDNA	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Tetragonisca	Meliponini	South America	Actinomyces	Actinomyces	Actinomycetaceae	Actinomycetales	Actinomycetia	Actinobacteria
