TaxID	Sample	NoReads	TotReads	RelAbundance	AvgRelAbundance	Prevalence	Species	Sociality	Sex	Tissue	Location	NucleotideType	Project.Accession	YearCollected	Month	LibraryLayout	LibrarySelection	SequenceInstrument	Platform_Gen	Platform_Spec	Genus	Tribe	Continent	tax_name	genus	family	order	class	phylum
TRH2	SRR8754044	3161	3533	0.894707047834701	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH46	SRR17475013	26605	32314	0.823327350374451	0.029603673747082	0.0581395348837209	Apis mellifera	O. Eusocial	Female	abdomen	China	RNA	PRJNA793424	2020	September	Paired	RANDOM	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Chryseobacterium	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
TRH17	SRR17475012	14462	17852	0.810105310329375	0.0177270610113415	0.0581395348837209	Apis mellifera	O. Eusocial	Female	abdomen	China	RNA	PRJNA793424	2020	September	Paired	RANDOM	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH2	SRR8867394	1605	2018	0.795341922695738	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	pooled whole bodies	Hawaii	RNA	PRJNA531527 	2012	November	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH46	SRR17475010	3509	4493	0.780992655241487	0.029603673747082	0.0581395348837209	Apis mellifera	O. Eusocial	Female	abdomen	China	RNA	PRJNA793424	2020	September	Paired	RANDOM	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Chryseobacterium	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
TRH2	SRR5117450	853	1093	0.780420860018298	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	Australia	RNA	PRJNA357523	2014	August	Paired	NA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	Oceania	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR13404641	163143	210531	0.774912008207817	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR5117447	574	743	0.772543741588156	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	Australia	RNA	PRJNA357523	2014	August	Paired	NA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	Oceania	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR5109829	805419	1103715	0.729734578219921	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	Netherlands	RNA	PRJNA357165	2014	July	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Europe	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH46	SRR17475011	2534	3626	0.698841698841699	0.029603673747082	0.0581395348837209	Apis mellifera	O. Eusocial	Female	abdomen	China	RNA	PRJNA793424	2020	September	Paired	RANDOM	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Chryseobacterium	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
TRH2	SRR8867393	12013	18740	0.641035218783351	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	pooled whole bodies	Hawaii	RNA	PRJNA531527 	2012	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH53	SRR13189066	1454	2295	0.633551198257081	0.0796588944104076	0.616279069767442	Apis mellifera	O. Eusocial	Female	gut	China	RNA	PRJNA681941	2020	NA	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Frischella	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR8867395	16796	27892	0.602179836512262	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	pooled whole bodies	Hawaii	RNA	PRJNA531527 	2012	November	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	AM_N_072	3414	5991	0.56985478217326	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	abdomen	United Kingdom	RNA	CompHym22	2019	July	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Apis	Apini	Europe	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR8867392	957	1706	0.560961313012896	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	pooled whole bodies	Hawaii	RNA	PRJNA531527 	2012	November	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH9	SRR10034518	173111	312895	0.553255884561914	0.167414333097029	0.825581395348837	Apis cerana	O. Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH2	SRR8754040	4656	8458	0.550484748167415	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR13189063	21086	38769	0.543888158064433	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	gut	China	RNA	PRJNA681941	2020	NA	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH53	SRR13442829	1031	1905	0.541207349081365	0.0796588944104076	0.616279069767442	Apis mellifera	O. Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	October	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apini	Oceania	Frischella	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR13404632	43474	82410	0.52753306637544	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR8754036	2309	4499	0.513225161146922	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR8754038	7873	16166	0.487009773598911	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH9	SRR5387737	8421	17314	0.486369412036502	0.167414333097029	0.825581395348837	Apis mellifera	O. Eusocial	Unknown	whole body	China	RNA	PRJNA380316	2015	NA	Paired	POLYA	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	Asia	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH53	SRR15496109	1690	3487	0.484657298537425	0.0796588944104076	0.616279069767442	Apis mellifera	O. Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Frischella	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH9	SRR5387735	10585	22321	0.474217104968415	0.167414333097029	0.825581395348837	Apis mellifera	O. Eusocial	Unknown	whole body	China	RNA	PRJNA380316	2015	NA	Paired	POLYA	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	Asia	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH2	SRR18500077	387610	820745	0.472266050965891	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH9	SRR13442829	874	1905	0.458792650918635	0.167414333097029	0.825581395348837	Apis mellifera	O. Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	October	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apini	Oceania	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH456	SRR18500061	43055	93907	0.458485522910965	0.0442002053776748	0.558139534883721	Apis mellifera	O. Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Bartonella	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria
TRH2	SRR13404636	20273	44873	0.45178615202906	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH456	SRR18500072	554088	1242500	0.445946076458753	0.0442002053776748	0.558139534883721	Apis mellifera	O. Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Bartonella	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria
TRH2	SRR8754043	7230	16316	0.443123314537877	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH456	SRR18500087	10077	22905	0.439947609692207	0.0442002053776748	0.558139534883721	Apis mellifera	O. Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Bartonella	Bartonella	Bartonellaceae	Hyphomicrobiales	Alphaproteobacteria	Proteobacteria
TRH2	SRR15496107	3994	9132	0.43736311870346	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR15496106	4175	9693	0.430723202310946	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH3	AM_N_072	2577	5991	0.43014521782674	0.085496137874114	0.77906976744186	Apis mellifera	O. Eusocial	Female	abdomen	United Kingdom	RNA	CompHym22	2019	July	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Apis	Apini	Europe	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH2	SRR13404634	62520	146367	0.427145463116686	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Unknown	pooled whole bodies 	Israel	RNA	PRJNA687318	2018	March	Paired	RT-PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH3	SRR13189057	201964	475974	0.424317294642144	0.085496137874114	0.77906976744186	Apis mellifera	O. Eusocial	Female	gut	China	RNA	PRJNA681941	2020	NA	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH9	SRR18500043	338708	803850	0.421357218386515	0.167414333097029	0.825581395348837	Apis mellifera	O. Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH73	SRR10034516	322575	775297	0.416066359085615	0.0141368851255103	0.0930232558139535	Apis cerana	O. Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Bacillus	Bacillus	Bacillaceae	Bacillales	Bacilli	Firmicutes
TRH2	SRR8754042	4523	10876	0.415869805075395	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR5109826	237379	573894	0.413628649193057	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	South Africa	RNA	PRJNA357165	2013	March	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Africa	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH9	SRR5387738	5013	12220	0.410229132569558	0.167414333097029	0.825581395348837	Apis mellifera	O. Eusocial	Unknown	whole body	China	RNA	PRJNA380316	2015	NA	Paired	POLYA	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	Asia	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH9	SRR10034517	195254	476058	0.410147503035344	0.167414333097029	0.825581395348837	Apis cerana	O. Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH2	SRR18500086	165483	405430	0.408166637890635	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH53	SRR15496108	1480	3660	0.404371584699454	0.0796588944104076	0.616279069767442	Apis mellifera	O. Eusocial	Female	abdomen	China	RNA	PRJNA754836	2021	May	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Frischella	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH53	SRR13442828	21494	53332	0.403022575564389	0.0796588944104076	0.616279069767442	Apis mellifera	O. Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	October	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apini	Oceania	Frischella	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR8754039	2246	5596	0.401358112937813	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR5109831	1116985	2783786	0.401246719395816	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	South Africa	RNA	PRJNA357165	2013	March	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Africa	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH53	SRR13442815	6576	16547	0.397413428416027	0.0796588944104076	0.616279069767442	Apis mellifera	O. Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apini	Oceania	Frischella	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR5109833	789071	1991639	0.396191779735183	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	South Africa	RNA	PRJNA357165	2013	March	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Africa	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH9	SRR13442815	6353	16547	0.383936665256542	0.167414333097029	0.825581395348837	Apis mellifera	O. Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apini	Oceania	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH2	SRR8754041	564	1471	0.383412644459551	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	North Dakota	RNA	PRJNA495845	2012	October	Paired	RANDOM	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	North America	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH53	SRR8867392	645	1706	0.378077373974209	0.0796588944104076	0.616279069767442	Apis mellifera	O. Eusocial	Female	pooled whole bodies	Hawaii	RNA	PRJNA531527 	2012	November	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Apis	Apini	North America	Frischella	Frischella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH2	SRR5109832	624252	1654895	0.377215472884987	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	South Africa	RNA	PRJNA357165	2013	March	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Africa	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH9	SRR10034523	299198	794802	0.376443441259584	0.167414333097029	0.825581395348837	Apis cerana	O. Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH2	SRR13189059	276004	748466	0.368759569572967	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	gut	China	RNA	PRJNA681941	2020	NA	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
TRH9	SRR18500045	32600	88818	0.367042716566462	0.167414333097029	0.825581395348837	Apis mellifera	O. Eusocial	Female	pooled whole bodies	New Zealand	RNA	PRJNA820512	2021	NA	Paired	NA	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Oceania	Lactobacillus: Firm-5	Lactobacillus: Firm-5	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH3	SRR13189066	841	2295	0.366448801742919	0.085496137874114	0.77906976744186	Apis mellifera	O. Eusocial	Female	gut	China	RNA	PRJNA681941	2020	NA	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH103	SRR13189067	1985	5596	0.354717655468192	0.0112928764044808	0.337209302325581	Apis mellifera	O. Eusocial	Female	gut	China	RNA	PRJNA681941	2020	NA	Paired	PCR	Illumina NovaSeq 6000	Illumina	Illumina NovaSeq	Apis	Apini	Asia	Apilactobacillus	Apilactobacillus	Lactobacillaceae	Lactobacillales	Bacilli	Firmicutes
TRH7	SRR10034516	274806	775297	0.354452551731788	0.0746235289410061	0.372093023255814	Apis cerana	O. Eusocial	Female	midgut	China	RNA	PRJNA562784	2020	NA	Paired	PCR	Illumina HiSeq 4000	Illumina	Illumina HiSeq	Apis	Apini	Asia	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	SRR5387738	4287	12220	0.350818330605565	0.0746235289410061	0.372093023255814	Apis mellifera	O. Eusocial	Unknown	whole body	China	RNA	PRJNA380316	2015	NA	Paired	POLYA	Illumina NextSeq 500	Illumina	Illumina NextSeq	Apis	Apini	Asia	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH3	SRR13442831	746	2133	0.349742147210502	0.085496137874114	0.77906976744186	Apis mellifera	O. Eusocial	Unknown	whole body	Australia	RNA	PRJNA687066	2017	September	Paired	POLYA	BGISEQ-500	BGISEQ	BGISEQ	Apis	Apini	Oceania	Snodgrassella	Snodgrassella	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH2	SRR5109820	152886	441379	0.346382587300257	0.266449444101991	0.790697674418605	Apis mellifera	O. Eusocial	Female	whole body	South Africa	RNA	PRJNA357165	2013	March	Paired	RANDOM	Illumina HiSeq 2000	Illumina	Illumina HiSeq	Apis	Apini	Africa	Gilliamella	Gilliamella	Orbaceae	Orbales	Gammaproteobacteria	Proteobacteria
