TaxID	Sample	NoReads	TotReads	RelAbundance	AvgRelAbundance	Prevalence	Species	Sociality	Sex	Tissue	Location	NucleotideType	Project.Accession	YearCollected	Month	LibraryLayout	LibrarySelection	SequenceInstrument	Platform_Gen	Platform_Spec	Genus	Tribe	Continent	tax_name	genus	family	order	class	phylum
TRH27	CA_N_007	87	2573	0.0338126700349786	0.00676253400699573	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Clostridium	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes
TRH22	CA_N_007	55	2573	0.0213758258841819	0.115502700967272	0.6	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Paraburkholderia	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria
TRH19	CA_N_007	22	2573	0.00855033035367276	0.00171006607073455	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Neisseria	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH99	SRR2954866	16	5961	0.00268411340379131	0.000890853181847587	0.4	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH333	SRR2915407	15	7344	0.00204248366013072	0.000408496732026144	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Asticcacaulis	Asticcacaulis	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria
TRH99	SRR2915407	13	7344	0.00177015250544662	0.000890853181847587	0.4	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH5	CA_N_012	0	245	0	0.115584920326467	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	CA_N_030	0	402	0	0.115584920326467	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	SRR2915407	0	7344	0	0.115584920326467	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH5	SRR2954866	0	5961	0	0.115584920326467	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Acinetobacter	Acinetobacter	Moraxellaceae	Moraxellales	Gammaproteobacteria	Proteobacteria
TRH7	CA_N_012	0	245	0	0.0534006995724835	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	CA_N_030	0	402	0	0.0534006995724835	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	SRR2915407	0	7344	0	0.0534006995724835	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH7	SRR2954866	0	5961	0	0.0534006995724835	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Escherichia	Escherichia	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH17	CA_N_007	0	2573	0	0.0233830845771144	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	CA_N_012	0	245	0	0.0233830845771144	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR2915407	0	7344	0	0.0233830845771144	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH17	SRR2954866	0	5961	0	0.0233830845771144	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Arthrobacter	Arthrobacter	Micrococcaceae	Micrococcales	Actinomycetia	Actinobacteria
TRH19	CA_N_012	0	245	0	0.00171006607073455	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Neisseria	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH19	CA_N_030	0	402	0	0.00171006607073455	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Neisseria	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH19	SRR2915407	0	7344	0	0.00171006607073455	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Neisseria	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH19	SRR2954866	0	5961	0	0.00171006607073455	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Neisseria	Neisseria	Neisseriaceae	Neisseriales	Betaproteobacteria	Proteobacteria
TRH22	SRR2915407	0	7344	0	0.115502700967272	0.6	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Paraburkholderia	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria
TRH22	SRR2954866	0	5961	0	0.115502700967272	0.6	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Paraburkholderia	Paraburkholderia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria
TRH27	CA_N_012	0	245	0	0.00676253400699573	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Clostridium	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes
TRH27	CA_N_030	0	402	0	0.00676253400699573	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Clostridium	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes
TRH27	SRR2915407	0	7344	0	0.00676253400699573	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Clostridium	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes
TRH27	SRR2954866	0	5961	0	0.00676253400699573	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Clostridium	Clostridium	Clostridiaceae	Eubacteriales	Clostridia	Firmicutes
TRH29	CA_N_012	0	245	0	0.0182666148464827	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Ralstonia	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria
TRH29	CA_N_030	0	402	0	0.0182666148464827	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Ralstonia	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria
TRH29	SRR2915407	0	7344	0	0.0182666148464827	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Ralstonia	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria
TRH29	SRR2954866	0	5961	0	0.0182666148464827	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Ralstonia	Ralstonia	Burkholderiaceae	Burkholderiales	Betaproteobacteria	Proteobacteria
TRH38	CA_N_007	0	2573	0	0.511353711310616	0.6	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Staphylococcus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
TRH38	CA_N_030	0	402	0	0.511353711310616	0.6	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Staphylococcus	Staphylococcus	Staphylococcaceae	Bacillales	Bacilli	Firmicutes
TRH46	CA_N_007	0	2573	0	0.15273631840796	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Chryseobacterium	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
TRH46	CA_N_012	0	245	0	0.15273631840796	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Chryseobacterium	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
TRH46	SRR2915407	0	7344	0	0.15273631840796	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Chryseobacterium	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
TRH46	SRR2954866	0	5961	0	0.15273631840796	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Chryseobacterium	Chryseobacterium	Weeksellaceae	Flavobacteriales	Flavobacteriia	Bacteroidota
TRH99	CA_N_007	0	2573	0	0.000890853181847587	0.4	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH99	CA_N_012	0	245	0	0.000890853181847587	0.4	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH99	CA_N_030	0	402	0	0.000890853181847587	0.4	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Salmonella	Salmonella	Enterobacteriaceae	Enterobacterales	Gammaproteobacteria	Proteobacteria
TRH333	CA_N_007	0	2573	0	0.000408496732026144	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Asticcacaulis	Asticcacaulis	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria
TRH333	CA_N_012	0	245	0	0.000408496732026144	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Asticcacaulis	Asticcacaulis	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria
TRH333	CA_N_030	0	402	0	0.000408496732026144	0.2	Ceratina australensis	Polymorphic	Female	abdomen	Australia	RNA	CompHym22	2019	January	Paired	POLYA	Illumina HiSeq PE150	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Asticcacaulis	Asticcacaulis	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria
TRH333	SRR2954866	0	5961	0	0.000408496732026144	0.2	Ceratina australensis	Polymorphic	Unknown	whole body	Australia	RNA	PRJNA302035	2014	December	Paired	CDNA	Illumina HiSeq 2500	Illumina	Illumina HiSeq	Ceratina	Ceratini	Oceania	Asticcacaulis	Asticcacaulis	Caulobacteraceae	Caulobacterales	Alphaproteobacteria	Proteobacteria
